version,year,state,cumulative_scrape_rate,state_scrape_rate,cumulative_rows_scraped,state_rows_scraped,time_to_scrape
1.2.0,2022,West Virginia - WV,10.312601466047514,11.106657398716886,75464,440,00:00:39
1.2.0,2022,Wisconsin - WI,10.317427659829182,10.99134180604143,76040,576,00:00:52
1.2.0,2022,Wyoming - WY,10.319507970224885,11.257556076296142,76224,184,00:00:16
1.2.0,2021,Alabama - AL,10.324492940426055,11.086059237873009,76760,536,00:00:48
1.2.0,2021,Alaska - AK,10.32711741862379,11.275436722014245,76992,232,00:00:20
1.2.0,2021,American Samoa - AS,10.327193008274907,11.109802631676459,77000,8,00:00:00
1.2.0,2021,Arizona - AZ,10.328592619614941,11.312348680062884,77120,120,00:00:10
1.2.0,2021,Arkansas - AR,10.333815877635484,11.052214351800634,77720,600,00:00:54
1.2.0,2021,California - CA,10.33787898915651,11.066718122545748,78184,464,00:00:41
1.2.0,2021,Colorado - CO,10.342518697711341,11.103487006017012,78696,512,00:00:46
1.2.0,2021,Connecticut - CT,10.34786033912866,10.668584124268783,80048,1352,00:02:06
1.2.0,2021,Delaware - DE,10.348048803467321,11.017306380851501,80072,24,00:00:02
1.2.0,2021,District of Columbia - DC,10.348100275084015,10.890274486628234,80080,8,00:00:00
1.2.0,2021,Florida - FL,10.352285456258212,11.018045082221521,80616,536,00:00:48
1.2.0,2021,Georgia - GA,10.357983538270135,10.732371868622495,81888,1272,00:01:58
1.2.0,2021,Guam - GU,10.358046036271189,11.039891562609048,81896,8,00:00:00
1.2.0,2021,Hawaii - HI,10.358509114886468,11.402190349463245,81936,40,00:00:03
1.2.0,2021,Idaho - ID,10.361758275339106,11.177901296656982,82288,352,00:00:31
1.2.0,2021,Illinois - IL,10.367311556286129,10.959634575695349,83104,816,00:01:14
1.2.0,2021,Indiana - IN,10.372066017860005,10.93848318665337,83840,736,00:01:07
1.2.0,2021,Iowa - IA,10.377127439486564,10.942383549660937,84632,792,00:01:12
1.2.0,2021,Kansas - KS,10.38276063469992,10.983481902920115,85472,840,00:01:16
1.2.0,2021,Kentucky - KY,10.387821404351207,10.859068780985158,86432,960,00:01:28
1.2.0,2021,Louisiana - LA,10.39121997202484,10.998678386733076,86944,512,00:00:46
1.2.0,2021,Maine - ME,10.351238837348278,9.596914371132618,91200,4256,00:07:23
1.2.0,2021,Maryland - MD,10.352754262684195,11.126492584025424,91392,192,00:00:17
1.2.0,2021,Massachusetts - MA,10.34024028355294,9.94883834435991,94200,2808,00:04:42
1.2.0,2021,Michigan - MI,10.200578584491897,3.525539011810931,94872,672,00:03:10
1.2.0,2021,Minnesota - MN,10.204389200921375,10.751889071867364,95568,696,00:01:04
1.2.0,2021,Mississippi - MS,10.208388934717458,10.826612151042967,96224,656,00:01:00
1.2.0,2021,Missouri - MO,10.212766666268196,10.68801935222916,97152,928,00:01:26
1.2.0,2021,Montana - MT,10.215432753966038,10.828447539769089,97600,448,00:00:41
1.2.0,2021,Nebraska - NE,10.219738358410668,10.817868866129038,98344,744,00:01:08
1.2.0,2021,Nevada - NV,10.220727506072025,10.989900584513515,98480,136,00:00:12
1.2.0,2021,New Hampshire - NH,10.087833481018825,6.234790796870596,100552,2072,00:05:32
1.2.0,2021,New Jersey - NJ,10.027259957083121,2.263211965597052,100728,176,00:01:17
1.2.0,2021,New Mexico - NM,9.997289745810598,4.670777133300798,100992,264,00:00:56
1.2.0,2021,New York - NY,9.942078647551678,4.6797837143520375,101488,496,00:01:45
1.2.0,2021,North Carolina - NC,9.854498480572769,4.653803837997182,102288,800,00:02:51
1.2.0,2021,North Dakota - ND,9.810162304682922,4.704252383870029,102712,424,00:01:30
1.2.0,2021,Northern Mariana Islands - MP,9.809087585997627,4.076025207910993,102720,8,00:00:01
1.2.0,2021,Ohio - OH,9.736966905867705,4.697523825227758,103424,704,00:02:29
1.2.0,2021,Oklahoma - OK,9.675199645064106,4.685183940739648,104040,616,00:02:11
1.2.0,2021,Oregon - OR,9.647202640956282,4.716663698534519,104328,288,00:01:01
1.2.0,2021,Pennsylvania - PA,9.595656592220699,4.703771276536974,104864,536,00:01:53
1.2.0,2021,Puerto Rico - PR,9.421435723226748,4.616594511702318,105504,104,00:00:22
1.2.0,2021,Puerto Rico - PR,9.351585428385212,4.616594511702318,105736,104,00:00:22
1.2.0,2021,Puerto Rico - PR,9.348372134940773,4.616594511702318,105744,104,00:00:22
1.2.0,2021,Puerto Rico - PR,9.31614355620919,4.616594511702318,105864,104,00:00:22
1.2.0,2023,Alaska - AK,8.984963363336501,9.054375029330627,776,240,00:00:26
1.2.0,2023,American Samoa - AS,8.984402345897205,8.930314641936423,784,8,00:00:00
1.2.0,2023,Arizona - AZ,9.010847825735947,9.187531290306625,904,120,00:00:13
1.2.0,2023,Arkansas - AR,8.981666176616379,8.938054342986078,1504,600,00:01:07
1.2.0,2023,California - CA,8.96919924438112,8.929026025237512,1968,464,00:00:51
1.2.0,2023,Colorado - CO,8.971659330581835,8.981127862898678,2480,512,00:00:57
1.2.0,2023,Connecticut - CT,8.819392483034537,8.55311652250976,3832,1352,00:02:38
1.2.0,2023,Delaware - DE,8.821276575340697,9.132793318717624,3856,24,00:00:02
1.2.0,2023,District of Columbia - DC,8.821754156368874,9.058128951037776,3864,8,00:00:00
1.2.0,2023,Florida - FL,8.841866239835387,8.989612124771504,4400,536,00:00:59
1.2.0,2023,Georgia - GA,8.774519115469003,8.549266654597643,5672,1272,00:02:28
1.2.0,2023,Guam - GU,8.774014501046159,8.430278901541094,5680,8,00:00:00
1.2.0,2023,Hawaii - HI,8.775433136930928,8.981646544125933,5720,40,00:00:04
1.2.0,2023,Idaho - ID,8.7884037099921,9.004681704703685,6072,352,00:00:39
1.2.0,2023,Illinois - IL,8.791956579095327,8.818484595243833,6888,816,00:01:32
1.2.0,2023,Indiana - IN,8.795839740688097,8.832348025211854,7624,736,00:01:23
1.2.0,2023,Iowa - IA,8.805495812744846,8.899543610749145,8416,792,00:01:28
1.2.0,2023,Kansas - KS,8.808411938073943,8.837735709184027,9256,840,00:01:35
1.2.0,2023,Kentucky - KY,8.807955373920802,8.803555761438119,10216,960,00:01:49
1.2.0,2023,Louisiana - LA,8.815684298552393,8.972786482848205,10728,512,00:00:57
1.2.0,2023,Maine - ME,8.27317152786819,7.156717339488991,14960,4232,00:09:51
1.2.0,2023,Maryland - MD,8.279360355291608,8.791802239345731,15152,192,00:00:21
1.2.0,2023,Massachusetts - MA,8.20432560840944,7.821812858545292,17960,2808,00:05:58
1.2.0,2023,Michigan - MI,8.121353346495416,6.376967677056366,18624,664,00:01:44
1.2.0,2023,Minnesota - MN,8.143469212754257,8.783509557072593,19320,696,00:01:19
1.2.0,2023,Mississippi - MS,8.165919458188377,8.887517572340991,19976,656,00:01:13
1.2.0,2023,Missouri - MO,8.19197525577341,8.796134902156815,20904,928,00:01:45
1.2.0,2023,Montana - MT,8.20391610658151,8.802616886204575,21352,448,00:00:50
1.2.0,2023,Nebraska - NE,8.226418218889139,8.929304972286657,22096,744,00:01:23
1.2.0,2023,Nevada - NV,8.231315783953859,9.112758388563808,22232,136,00:00:14
1.2.0,2023,New Hampshire - NH,8.236886812039208,8.297140454956738,24304,2072,00:04:09
1.2.0,2023,New Jersey - NJ,8.241838122967401,9.026821442204364,24472,168,00:00:18
1.2.0,2023,New Mexico - NM,8.249785401786692,9.05956586227132,24736,264,00:00:29
1.2.0,2023,New York - NY,8.262553626146314,8.953645083747665,25232,496,00:00:55
1.2.0,2023,North Carolina - NC,8.27592547476062,8.721078192713218,26032,800,00:01:31
1.2.0,2023,North Dakota - ND,8.285627131122231,8.928219963173703,26456,424,00:00:47
1.2.0,2023,Northern Mariana Islands - MP,8.285790227574767,8.862716308567968,26464,8,00:00:00
1.2.0,2023,Ohio - OH,8.297085924757216,8.745246872339477,27168,704,00:01:20
1.2.0,2023,Oklahoma - OK,8.307231416097357,8.780771940516606,27784,616,00:01:10
1.2.0,2023,Oregon - OR,8.312773643956527,8.884605716456559,28072,288,00:00:32
1.2.0,2023,Pennsylvania - PA,8.320463154444358,8.744082259947538,28608,536,00:01:01
1.2.0,2023,Puerto Rico - PR,8.327657002516949,8.67137694693295,29232,624,00:01:11
1.2.0,2023,Rhode Island - RI,8.33157497427033,8.7157666970126,29544,312,00:00:35
1.2.0,2023,South Carolina - SC,8.340002124199243,9.077094550881869,29912,368,00:00:40
1.2.0,2023,South Dakota - SD,8.350570361951354,8.996397963260508,30440,528,00:00:58
1.2.0,2023,Tennessee - TN,8.36336333676969,8.910087716609436,31200,760,00:01:25
1.2.0,2023,Texas - TX,8.343773187206573,8.054102319634792,33232,2032,00:04:12
1.2.0,2023,Utah - UT,8.346874401404417,8.816251320293324,33464,232,00:00:26
1.2.0,2023,Vermont - VT,8.323175174256395,7.952770515978725,35504,2040,00:04:16
1.2.0,2023,Virgin Islands - VI,8.323549542102318,8.916868039476832,35528,24,00:00:02
1.2.0,2023,Virginia - VA,8.317912238326416,8.1339645738411,36592,1064,00:02:10
1.2.0,2023,Washington - WA,8.31680853847393,8.18936482350885,36904,312,00:00:38
1.2.0,2023,West Virginia - WV,8.31874892802198,8.484781638571954,37344,440,00:00:51
1.2.0,2023,Wisconsin - WI,8.314972405012929,8.077236239158566,37920,576,00:01:11
1.2.0,2023,Wyoming - WY,8.317441964575211,8.859729551663358,38104,184,00:00:20
1.2.0,2022,Alabama - AL,8.321238199072548,8.600288205044455,38640,536,00:01:02
1.2.0,2022,Alaska - AK,8.323518401820335,8.721560340967748,38872,232,00:00:26
1.2.0,2022,American Samoa - AS,8.323480884448742,8.145091773183028,38880,8,00:00:00
1.2.0,2022,Arizona - AZ,8.324855196482382,8.795377091009264,39000,120,00:00:13
1.2.0,2022,Arkansas - AR,8.296768607161047,6.820683939381224,39608,608,00:01:29
1.2.0,2022,California - CA,8.302645986948212,8.837020285180456,40072,464,00:00:52
1.2.0,2022,Colorado - CO,8.308875400599028,8.827228977335718,40584,512,00:00:58
1.2.0,2022,Connecticut - CT,8.310850150495096,8.370567831013583,41936,1352,00:02:41
1.2.0,2022,Delaware - DE,8.31120545647488,8.982194254753662,41960,24,00:00:02
1.2.0,2022,District of Columbia - DC,8.31113175811465,7.9417661999747295,41968,8,00:00:01
1.2.0,2022,Florida - FL,8.316298477093962,8.741808140605254,42504,536,00:01:01
1.2.0,2022,Georgia - GA,8.318393184920616,8.388999942861213,43776,1272,00:02:31
1.2.0,2022,Guam - GU,8.318453336617637,8.661166607205306,43784,8,00:00:00
1.2.0,2022,Hawaii - HI,8.318835726102016,8.759596461852494,43824,40,00:00:04
1.2.0,2022,Idaho - ID,8.32314602210379,8.89707923415151,44176,352,00:00:39
1.2.0,2023,Alaska - AK,9.006182061218114,9.169003507297141,776,240,00:00:26
1.2.0,2023,American Samoa - AS,9.00244937785463,8.65451688176418,784,8,00:00:00
1.2.0,2023,Alaska - AK,8.668226833359489,8.97037993934202,776,240,00:00:26
1.2.0,2023,American Samoa - AS,8.664163906353656,8.287375522840659,784,8,00:00:00
1.2.0,2023,Arizona - AZ,8.688999723918817,8.854831175980634,904,120,00:00:13
1.2.0,2023,Alaska - AK,7.744290752152341,6.0359612758512435,776,240,00:00:39
1.2.0,2023,American Samoa - AS,7.648414646746494,3.4751583067828204,784,8,00:00:02
1.2.0,2023,Arizona - AZ,6.8674436799399725,4.1193673039488985,904,120,00:00:29
1.2.0,2023,Arkansas - AR,5.311759520119621,3.9601409568998975,1504,600,00:02:31
1.2.0,2023,Alaska - AK,8.686743120626678,8.295462760160273,792,248,00:00:29
1.2.0,2023,American Samoa - AS,8.721514372862515,10.876582536449403,808,16,00:00:01
1.2.0,2023,Arizona - AZ,8.777645691304015,9.149356583640879,936,128,00:00:13
1.2.0,2023,Arkansas - AR,8.795051722475355,8.82198320159864,1544,608,00:01:08
1.2.0,2023,California - CA,8.817098232272121,8.889994998304893,2016,472,00:00:53
1.2.0,2023,Colorado - CO,8.801415387925708,8.741138015257796,2536,520,00:00:59
1.2.0,2023,Connecticut - CT,8.63003756712297,8.327669502670364,3896,1360,00:02:43
1.2.0,2023,Delaware - DE,8.641161317018577,10.249643521485217,3928,32,00:00:03
1.2.0,2023,District of Columbia - DC,8.649165022853058,11.194729532291104,3944,16,00:00:01
1.2.0,2023,Florida - FL,8.670550649073068,8.82881689647401,4488,544,00:01:01
1.2.0,2023,Georgia - GA,8.608136361399762,8.3962202196719,5768,1280,00:02:32
1.2.0,2023,Guam - GU,8.612767150432258,10.684923637565586,5784,16,00:00:01
1.2.0,2023,Hawaii - HI,8.61638748325658,9.076106447505769,5832,48,00:00:05
1.2.0,2023,Idaho - ID,8.558886277061717,7.723858266100093,6192,360,00:00:46
1.2.0,2023,Illinois - IL,8.563050762083751,8.59447517305593,7016,824,00:01:35
1.2.0,2023,Indiana - IN,8.555994146101837,8.490017053629119,7760,744,00:01:27
1.2.0,2023,Iowa - IA,8.526844955883266,8.254075226719198,8560,800,00:01:36
1.2.0,2023,Kansas - KS,8.50240253958658,8.263298387285957,9408,848,00:01:42
1.2.0,2023,Kentucky - KY,8.487221761781395,8.342455221026944,10376,968,00:01:56
1.2.0,2023,Louisiana - LA,8.485154058394482,8.44410502500957,10896,520,00:01:01
1.2.0,2013,Alaska - AK,5.332423183061179,5.443008169947048,784,240,00:00:44
1.2.0,2013,Arizona - AZ,5.33717532556272,5.366468031172151,912,128,00:00:23
1.2.0,2013,Arkansas - AR,5.1819048250686555,4.965230163242657,1520,608,00:02:02
1.2.0,2013,California - CA,5.775168275515977,9.147892142868521,1992,472,00:00:51
1.2.0,2013,Colorado - CO,6.3858625187898825,10.734058853206765,2512,520,00:00:48
1.2.0,2013,Connecticut - CT,7.454499265625405,10.789462786553143,3872,1360,00:02:06
1.2.0,2013,Delaware - DE,7.478020374220758,12.096248489202022,3904,32,00:00:02
1.2.0,2013,District of Columbia - DC,7.489978683211741,12.282421694874731,3920,16,00:00:01
1.2.0,2013,Georgia - GA,9.446413438774538,9.219989274804282,1824,1280,00:02:18
1.2.0,2013,Hawaii - HI,9.464489253301373,10.206649568194662,1872,48,00:00:04
1.2.0,2013,Idaho - ID,9.470856319781234,9.504103644831392,2232,360,00:00:37
1.2.0,2013,Illinois - IL,9.344183947312683,9.017486939326558,3056,824,00:01:31
1.2.0,2013,Indiana - IN,9.457746794723937,9.249894546843809,1568,744,00:01:20
1.2.0,2013,Iowa - IA,9.920886069967052,10.97418670195107,2368,800,00:01:12
1.2.0,2013,Kansas - KS,10.16182335256481,10.901104980180138,3216,848,00:01:17
1.2.0,2013,Kentucky - KY,10.32627734670968,10.913035360594897,4184,968,00:01:28
1.2.0,2013,Louisiana - LA,10.394775892471355,10.980863290092172,4704,520,00:00:47
1.2.0,2013,Maryland - MD,5.223518649343299,8.706373921701388,3712,200,00:00:22
1.2.0,2013,Massachusetts - MA,5.638798305949083,6.298911359838083,6528,2816,00:07:27
1.2.0,2013,Michigan - MI,5.6888317517811355,6.225436530410927,7200,672,00:01:47
1.2.0,2013,Minnesota - MN,5.724603005871471,6.118047777070639,7904,704,00:01:55
1.2.0,2013,Mississippi - MS,5.763130917825877,6.265049729730264,8568,664,00:01:45
1.2.0,2013,Missouri - MO,5.770638310216543,5.840279774135326,9504,936,00:02:40
1.2.0,2013,Montana - MT,5.773458016667384,5.832860308885361,9960,456,00:01:18
1.2.0,2013,Nebraska - NE,5.758850984449876,5.5721318367966886,10712,752,00:02:14
1.2.0,2013,Nevada - NV,5.764935066126665,6.25664475218885,10856,144,00:00:23
1.2.0,2013,New Hampshire - NH,5.696465725374947,5.363963872182251,12936,2080,00:06:27
1.2.0,2013,New Jersey - NJ,5.699990674237855,5.971587357038699,13112,176,00:00:29
1.2.0,2013,New Mexico - NM,5.702299633347901,5.81586781185491,13384,272,00:00:46
1.2.0,2013,New York - NY,5.713956069284765,6.041935991605756,13888,504,00:01:23
1.2.0,2013,North Carolina - NC,5.7145980455760235,5.725655002449656,14696,808,00:02:21
1.2.0,2013,North Dakota - ND,5.720509072612406,5.929142823417289,15128,432,00:01:12
1.2.0,2013,Ohio - OH,5.718901191861439,5.684950598062882,15840,712,00:02:05
1.2.0,2013,Oklahoma - OK,5.7149016817823854,5.615216344285808,16464,624,00:01:51
1.2.0,2013,Oregon - OR,5.717396078917229,5.859652656140777,16760,296,00:00:50
1.2.0,2013,Pacific Islands - PI,5.7187808554380775,7.6629343386513655,16776,16,00:00:02
1.2.0,2013,Pennsylvania - PA,5.719519091039998,5.742378915705114,17320,544,00:01:34
1.2.0,2013,Puerto Rico - PR,5.7180927170636675,5.679277875259259,17952,632,00:01:51
1.2.0,2013,Rhode Island - RI,5.717276606085934,5.671862934483972,18272,320,00:00:56
1.2.0,2013,South Carolina - SC,5.712941127351468,5.509897385410807,18648,376,00:01:08
1.2.0,2013,South Dakota - SD,5.712405521910711,5.693833573394585,19184,536,00:01:34
1.2.0,2013,Tennessee - TN,5.706555643035494,5.564221145788297,19952,768,00:02:18
1.2.0,2013,Texas - TX,5.651613906836462,5.16523505669854,21992,2040,00:06:34
1.2.0,2013,Utah - UT,5.6536861658572155,5.850248056062789,22232,240,00:00:41
1.2.0,2013,Vermont - VT,5.611449287124494,5.190510652883218,24280,2048,00:06:34
1.2.0,2013,Virgin Islands - VI,5.61225202636368,6.295588297797333,24312,32,00:00:05
1.2.0,2013,Virginia - VA,5.607790247046801,5.509907307108203,25400,1088,00:03:17
1.2.0,2013,Washington - WA,5.607754468811719,5.604916026964749,25720,320,00:00:57
1.2.0,2013,West Virginia - WV,5.610749090207638,5.788204713447836,26168,448,00:01:17
1.2.0,2013,Wisconsin - WI,5.606024791691398,5.402205508692786,26752,584,00:01:48
1.2.0,2013,Wyoming - WY,5.607354563490502,5.799014493724266,26944,192,00:00:33
1.2.0,2023,Alaska - AK,6.854173955365624,6.822443632316123,792,248,00:00:36
1.2.0,2023,American Samoa - AS,6.88809231074438,9.12274747942044,808,16,00:00:01
1.2.0,2023,Arizona - AZ,6.96733016280777,7.512889682910487,936,128,00:00:17
1.2.0,2023,Alaska - AK,6.546599928172779,6.7283728460421415,808,264,00:00:39
1.2.0,2023,American Samoa - AS,6.579763166980992,8.841614739736166,824,16,00:00:01
1.2.0,2023,Arizona - AZ,5.9577652506988885,3.939115394535077,976,152,00:00:38
1.2.0,2023,Arkansas - AR,2.920355565564913,3.3767265994121214,1608,72,00:00:21
1.2.0,2023,Arkansas - AR,2.5969671787176942,3.3767265994121214,1856,72,00:00:21
1.2.0,2023,Arkansas - AR,2.5868766801008922,3.3767265994121214,1872,72,00:00:21
1.2.0,2023,Arkansas - AR,2.4860745328682805,3.3767265994121214,2000,72,00:00:21
1.2.0,2023,Alaska - AK,6.846513014150921,7.676688868755698,824,248,00:00:32
1.2.0,2023,American Samoa - AS,6.871597270358191,8.469710674018476,840,16,00:00:01
1.2.0,2023,Alaska - AK,6.924060467936691,7.597008219719273,808,248,00:00:32
1.2.0,2023,American Samoa - AS,6.950807324622624,8.635355801445453,824,16,00:00:01
1.2.0,2023,Arizona - AZ,7.07723177483242,8.01578553655195,952,128,00:00:15
1.2.0,2023,Arkansas - AR,7.127203529310745,7.20688217983938,1560,608,00:01:24
1.2.0,2023,California - CA,7.130473952409528,7.1413043630491675,2032,472,00:01:06
1.2.0,2023,Colorado - CO,7.136590009128838,7.159871847481499,2568,536,00:01:14
1.2.0,2023,Alaska - AK,5.545091301670742,5.623786061807314,904,280,00:00:49
1.2.0,2023,American Samoa - AS,5.564980545680629,6.97939138311569,920,16,00:00:02
1.2.0,2023,Arizona - AZ,5.621143687306975,5.84736013098431,1160,240,00:00:41
1.2.0,2023,Arizona - AZ,5.64017512312711,5.928035249806648,1176,256,00:00:43
1.2.0,2023,Alaska - AK,5.392545052925522,5.673314358237142,840,248,00:00:43
1.2.0,2023,American Samoa - AS,5.4185434536671035,7.254824015226187,856,16,00:00:02
1.2.0,2023,Arizona - AZ,5.49428136427585,6.060814831425308,984,128,00:00:21
1.2.0,2023,Arkansas - AR,5.48139956189518,5.463495204357776,1688,704,00:02:08
1.2.0,2023,California - CA,5.456756869016509,5.382756345883366,2240,552,00:01:42
1.2.0,2023,Alaska - AK,5.274775296366526,5.399012741302361,792,248,00:00:45
1.2.0,2023,American Samoa - AS,5.302062301808387,7.1270894116612205,808,16,00:00:02
1.2.0,2023,Arizona - AZ,5.325522836538789,5.478546945249397,936,128,00:00:23
1.2.0,2023,Arkansas - AR,5.311484538918326,5.2900170358206715,1544,608,00:01:54
1.2.0,2023,California - CA,5.362107251972432,5.534661582723925,2016,472,00:01:25
1.2.0,2023,Colorado - CO,5.2379925680076616,4.80665452634525,2536,520,00:01:48
1.2.0,2023,Delaware - DE,4.059981903177425,3.4554760241220985,3592,32,00:00:09
1.2.0,2023,District of Columbia - DC,4.060124569852915,4.092409052056145,3608,16,00:00:03
1.2.0,2023,Florida - FL,3.918109005954013,3.1803160641542227,4152,544,00:02:51
1.2.0,2023,Georgia - GA,3.6218453726807414,2.9084756963967053,5432,1280,00:07:20
1.2.0,2023,Guam - GU,3.621274059031825,3.4372013327178412,5448,16,00:00:04
1.2.0,2023,Hawaii - HI,3.6214952461754324,3.6467767864523832,5496,48,00:00:13
1.2.0,2023,Idaho - ID,3.5889414332900422,3.155854449242588,5856,360,00:01:54
1.2.0,2023,Illinois - IL,3.5165586501791326,3.075711214538244,6680,824,00:04:27
1.2.0,2023,Indiana - IN,3.4660168563140346,3.06986993142523,7424,744,00:04:02
1.2.0,2023,Iowa - IA,3.580435481438606,5.161711884546693,8224,800,00:02:34
1.2.0,2023,Kansas - KS,3.7007405221319254,5.489598141770177,9072,848,00:02:34
1.2.0,2023,Kentucky - KY,3.8256638092965485,5.59602629779012,10040,968,00:02:52
1.2.0,2023,Louisiana - LA,3.8894116189696053,5.734294665970652,10560,520,00:01:30
1.2.0,2023,Maine - ME,3.9986170554007514,4.298045948248363,14816,4256,00:16:30
1.2.0,2023,Maryland - MD,4.015080391564732,5.7771476000004,15016,200,00:00:34
1.2.0,2023,Massachusetts - MA,4.165862732967459,5.2089721981460615,17832,2816,00:09:00
1.2.0,2023,Michigan - MI,4.208624683478702,5.784137506584055,18504,672,00:01:56
1.2.0,2023,Minnesota - MN,4.249695228979588,5.715778437167743,19208,704,00:02:03
1.2.0,2023,Mississippi - MS,4.286283664988459,5.707874189819198,19872,664,00:01:56
1.2.0,2023,Missouri - MO,4.323774862421096,5.309812012776644,20808,936,00:02:56
1.2.0,2023,Montana - MT,4.346607970311951,5.726548608616256,21264,456,00:01:19
1.2.0,2023,Nebraska - NE,4.379312203379959,5.562835591977194,22016,752,00:02:15
1.2.0,2023,Nevada - NV,4.38592696615154,5.70291247733005,22160,144,00:00:25
1.2.0,2023,New Hampshire - NH,4.452684257979483,5.3144803995038865,24240,2080,00:06:31
1.2.0,2023,New Jersey - NJ,4.459911034509014,5.743855267837794,24416,176,00:00:30
1.2.0,2023,New Mexico - NM,4.471561938399057,5.841345420435436,24688,272,00:00:46
1.2.0,2023,New York - NY,4.491798017737667,5.771130360252285,25192,504,00:01:27
1.2.0,2023,North Carolina - NC,4.522153973254871,5.72935891608997,26000,808,00:02:21
1.2.0,2023,North Dakota - ND,4.537611202195074,5.712858844561458,26432,432,00:01:15
1.2.0,2023,Northern Mariana Islands - MP,4.538469054510504,6.5996505151123115,26448,16,00:00:02
1.2.0,2023,Ohio - OH,4.560424904262918,5.559475645175759,27160,712,00:02:08
1.2.0,2023,Oklahoma - OK,4.580567200659323,5.670719003105649,27784,624,00:01:50
1.2.0,2023,Oregon - OR,4.590651409983496,5.786379964876497,28080,296,00:00:51
1.2.0,2023,Pennsylvania - PA,4.606619553762269,5.614727408432112,28624,544,00:01:36
1.2.0,2023,Puerto Rico - PR,4.616080344137602,5.08948455766736,29256,632,00:02:04
1.2.0,2023,Rhode Island - RI,4.626850706189631,5.8814547111718065,29576,320,00:00:54
1.2.0,2023,South Carolina - SC,4.635673645644295,5.453707432387595,29952,376,00:01:08
1.2.0,2023,South Dakota - SD,4.651579715204978,5.755048489615504,30488,536,00:01:33
1.2.0,2023,Tennessee - TN,4.672664986998772,5.698008948952889,31256,768,00:02:14
1.2.0,2023,Texas - TX,4.710204116798173,5.371365522121215,33296,2040,00:06:19
1.2.0,2023,Utah - UT,4.71648517979369,5.787105985023982,33536,240,00:00:41
1.2.0,2023,Vermont - VT,4.7521628304510815,5.424026020284578,35584,2048,00:06:17
1.2.0,2023,Virgin Islands - VI,4.753201577212193,6.27954070125719,35616,32,00:00:05
1.2.0,2023,Virginia - VA,4.777002070863492,5.730296838688097,36688,1072,00:03:07
1.2.0,2023,Washington - WA,4.78380224018929,5.716827609871725,37008,320,00:00:55
1.2.0,2023,West Virginia - WV,4.792904262064643,5.686710492391866,37456,448,00:01:18
1.2.0,2023,Wisconsin - WI,4.804308794381001,5.669546876028241,38040,584,00:01:43
1.2.0,2023,Wyoming - WY,4.808435648921502,5.794604625598376,38232,192,00:00:33
1.2.0,2022,Alabama - AL,4.816897135758114,5.496682204598323,38776,544,00:01:38
1.2.0,2022,Alaska - AK,4.821763906621556,5.762418261127953,39016,240,00:00:41
1.2.0,2022,American Samoa - AS,4.822267883061746,6.471755982775781,39032,16,00:00:02
1.2.0,2022,Arizona - AZ,4.825068287960947,5.863381802350146,39160,128,00:00:21
1.2.0,2022,Arkansas - AR,4.83682536302045,5.737228692394563,39768,608,00:01:45
1.2.0,2022,California - CA,4.843203006099977,5.448499989157861,40240,472,00:01:26
1.2.0,2022,Colorado - CO,4.852099156611059,5.656066879396347,40760,520,00:01:31
1.2.0,2022,Connecticut - CT,4.873066338058002,5.598077244525924,42120,1360,00:04:02
1.2.0,2022,Delaware - DE,4.873808589685232,6.095975185658652,42152,32,00:00:05
1.2.0,2022,District of Columbia - DC,4.874268775193096,6.4882092814403975,42168,16,00:00:02
1.2.0,2022,Florida - FL,4.883289009044341,5.701095917491966,42712,544,00:01:35
1.2.0,2022,Georgia - GA,4.898771259959564,5.478348418561351,43992,1280,00:03:53
1.2.0,2022,Guam - GU,4.899089110758716,5.962849213321192,44008,16,00:00:02
1.2.0,2022,Hawaii - HI,4.900074253619505,6.007667059867234,44056,48,00:00:07
1.2.0,2022,Idaho - ID,4.906651478963538,5.871054959222762,44416,360,00:01:01
1.2.0,2022,Illinois - IL,4.917488812749767,5.582064279003038,45240,824,00:02:27
1.2.0,2022,Indiana - IN,4.927902019524227,5.656212365375346,45984,744,00:02:11
1.2.0,2022,Iowa - IA,4.934871995455528,5.371576573495708,46784,800,00:02:28
1.2.0,2022,Kansas - KS,4.944414355945004,5.534872393081128,47632,848,00:02:33
1.2.0,2022,Kentucky - KY,4.955577547674061,5.57492766131207,48600,968,00:02:53
1.2.0,2022,Louisiana - LA,4.96355225578644,5.842235880226611,49120,520,00:01:29
1.2.0,2022,Maine - ME,4.965786178488396,4.991714957111917,53376,4256,00:14:12
1.2.0,2022,Maryland - MD,4.96765905263244,5.523642938574149,53576,200,00:00:36
1.2.0,2022,Massachusetts - MA,4.975123186424456,5.121531284757997,56392,2816,00:09:09
1.2.0,2022,Michigan - MI,4.969704597468716,4.55352716618684,57064,672,00:02:27
1.2.0,2022,Minnesota - MN,4.977051218658813,5.654614081985238,57768,704,00:02:04
1.2.0,2022,Mississippi - MS,4.983290723614994,5.593345643889493,58432,664,00:01:58
1.2.0,2022,Missouri - MO,4.990733081043928,5.503875351844959,59368,936,00:02:50
1.2.0,2022,Montana - MT,4.994671277058201,5.566554016371526,59824,456,00:01:21
1.2.0,2022,Nebraska - NE,5.001531237288457,5.615046944755392,60576,752,00:02:13
1.2.0,2022,Nevada - NV,5.003091652161448,5.758906107259752,60720,144,00:00:25
